word,reading,consensus_level,level_votes,family_level_votes,reference_sources,reference_families,support_count,candidate_type,example_meaning,relation_type,same_reading_current_forms,same_word_current_readings,jmdict_current_forms,jmdict_current_readings,jmdict_current_levels,jmdict_all_forms,jmdict_resolved
片～,かた～,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,single ~,fully-absent,,,,,,,no
堅/硬/固い,かたい,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",openjlpt,waller-derived,1,lexical,hard,same-reading-different-writing,固い|堅い|硬い|難い,,,,,,no
堅; 硬; 固い,かたい,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,"solid, hard, firm",same-reading-different-writing,固い|堅い|硬い|難い,,,,,,no
気質,かたぎ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,spirit; character; trait,same-writing-different-reading|same-jmdict-entry,,きしつ,気質,きしつ,N1,かたぎ|きしつ|容気|形気|気質,yes
傾く,かたぶく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to incline toward; to slant; to lurch,same-writing-different-reading|same-jmdict-entry,,かたむく,傾く,かたむく,N2,かたぶく|かたむく|傾く,yes
画期,かっき,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,epoch-making,same-reading-different-writing,活気,,,,,,yes
勝手に,かってに,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,擅自,fully-absent,,,,,,,no
割,かつ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,divide; cut; halve,same-reading-different-writing,カツ|且つ|勝つ,,,,,,no
嘗て,かつて,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,once; ever,same-reading-different-writing|same-jmdict-entry,かつて,,かって|かつて,かって|かつて,N1|N2,かって|かつて|嘗て|曽て|曾て|都て,yes
日付,かづけ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,date; dating,same-writing-different-reading,,ひづけ,,,,,no
門,かど,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,gate,same-reading-different-writing|same-writing-different-reading,角|過度,もん,,,,,no
哉,かな,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,lexical,question mark,same-reading-different-writing|same-jmdict-entry,かな|仮名,,かな,かな,N1,かな|哉,yes
鉄棒,かなぼう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,iron rod; crowbar; horizontal bar (gymnastics),same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,金棒,てつぼう,金棒,かなぼう,N1,かなぼう|金棒|鉄棒,yes
可成,かなり,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,considerably; fairly; quite,same-reading-different-writing|same-jmdict-entry,かなり,,かなり,かなり,N3,かなり|可なり|可也|可成|可成り,yes
金庫,かねぐら,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,safe; vault; treasury,same-writing-different-reading,,きんこ,,,,,yes
予言,かねごと,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,prediction; promise; prognostication,same-writing-different-reading,,よげん,,,,,yes
兼ねて,かねて,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,simultaneously,same-reading-different-writing|same-jmdict-entry,かねて|予て,,かねて|予て,かねて,N1|N2,かねて|予て|兼ねて,yes
お金持ち,かねもち/おかねもち,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",openjlpt,waller-derived,1,lexical,rich man,fully-absent,,,,,,,no
お金持ち,かねもち; おかねもち,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,有钱人,fully-absent,,,,,,,no
下品,かひん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,inferior article,same-writing-different-reading,,げひん,,,,,no
かび (～がはえる),かび (～がはえる),N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,霉菌,fully-absent,,,,,,,no
かぶれる,かぶれる,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,to react to; to be influenced by,same-reading-different-writing|same-jmdict-entry,気触れる,,気触れる,かぶれる,N1,かぶれる|気触れる|蚊触れる,yes
構いません,かまいません,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,fixed-expression/conjugated,it's all right; one doesn’t mind,fully-absent,,,,,,,no
かまう,かまう,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",waller,waller-derived,1,kana/loanword,to mind,same-reading-different-writing|same-jmdict-entry,構う,,構う,かまう,N4,かまう|構う,yes
瓶,かめ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,earthenware pot,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,亀|甕,びん,甕,かめ,N1,かめ|瓶|甕,yes
揶揄う,からかう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to ridicule; to tease; to banter with,same-reading-different-writing|same-jmdict-entry,からかう,,からかう,からかう,N2,からかう|揶揄う,yes
身体,からだ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,the body,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,体,しんたい,体,からだ,N5,からだ|体|身体|躯|躰|軀|體,yes
かりに,かりに,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"temporarily; if, for argument's sake",same-reading-different-writing|same-jmdict-entry,仮に,,仮に,かりに,N2,かりに|仮に,yes
加留多,かるた,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,(pt:) (n) playing cards (pt: carta),same-reading-different-writing|same-jmdict-entry,歌留多,,歌留多,カルタ,N2,かるた|かる多|カルタ|加留多|哥留多|嘉留太|歌留多|賀留多|軽多|軽板|骨牌,yes
彼等,かれら,N3,"{""N3"": 1}","{""waller-derived"": ""N3""}",openjlpt|waller,waller-derived,1,lexical,they (usually male),same-reading-different-writing|same-jmdict-entry,彼ら,,彼ら,かれら,N2,かれら|彼ら|彼等,yes
かろうじて,かろうじて,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"barely, narrowly",same-reading-different-writing|same-jmdict-entry,辛うじて,,辛うじて,かろうじて,N1,かろうじて|辛うじて,yes
側,かわ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,side; row; surroundings,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,川|皮|革,がわ|そば,側,がわ,N4,かわ|がわ|側,yes
川/河,かわ,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt,waller-derived,1,lexical,river,same-reading-different-writing,川|皮|革,,,,,,no
川; 河,かわ,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,河；川,same-reading-different-writing,川|皮|革,,,,,,no
可愛そう,かわいそう,N3,"{""N3"": 1}","{""community-independent"": ""N3""}",wordmaster,community-independent,1,lexical,可怜,same-reading-different-writing|same-jmdict-entry,かわいそう|可哀想,,かわいそう|可哀想,かわいそう,N3,かわいそう|可哀そう|可哀想|可哀相|可愛そう,yes
交す,かわす,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,to exchange,same-reading-different-writing|same-jmdict-entry,かわす|交わす,,かわす|交わす,かわす,N1|N2,かわす|交す|交わす,yes
代る代る,かわるがわる,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,alternately,same-reading-different-writing|same-jmdict-entry,代わる代わる,,代わる代わる,かわるがわる,N1,かわるがわる|代る代る|代わる代わる,yes
～観,かん,N3,"{""N3"": 1}","{""community-independent"": ""N3""}",wordmaster,community-independent,1,lexical,"feeling, view",same-reading-different-writing,勘|巻|棺|管|缶|艦|観|貫|間|韓|館,,,,,,no
乾,かん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,heaven; emperor,same-reading-different-writing,勘|巻|棺|管|缶|艦|観|貫|間|韓|館,,,,,,no
冠,かん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,crown; diadem; first,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,勘|巻|棺|管|缶|艦|観|貫|間|韓|館,かんむり,冠,かんむり,N2,かむり|かん|かんぶり|かんむり|冠,yes
幹,かん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,(tree) trunk,same-reading-different-writing|same-writing-different-reading,勘|巻|棺|管|缶|艦|観|貫|間|韓|館,みき,,,,,no
肝腎,かんじん,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"essential, fundamental, crucial",same-reading-different-writing|same-jmdict-entry,勧進|肝心,,肝心,かんじん,N2,かんじん|肝心|肝腎,yes
完ぺき,かんぺき,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"perfection, completeness, flawless",same-reading-different-writing|same-jmdict-entry,完璧,,完璧,かんぺき,N2,かんぺき|完ぺき|完壁|完璧,yes
我,が～,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,ego,same-writing-different-reading,,われ,,,,,no
蓋,がい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,cover; lid; cap,same-reading-different-writing|same-writing-different-reading,ガイ|外|害|街,ふた,,,,,no
外～,がい～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,外国～，外部～,fully-absent,,,,,,,no
雅致,がち,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,artistry; good taste; elegance,fully-absent,,,,,,,yes
がる,がる,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,kana/loanword,feel,fully-absent,,,,,,,yes
贋物,がんぶつ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,imitation; counterfeit; forgery,same-jmdict-entry,,,偽物,にせもの,N1,がんぶつ|ぎぶつ|にせもの|にせもん|にせ物|ニセモノ|ニセ物|偽もの|偽物|贋物,yes
きしむ,きしむ,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,吱嘎作响,same-reading-different-writing|same-jmdict-entry,軋む,,軋む,きしむ,N1,きしむ|軋む,yes
奇数,きすう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,odd number,fully-absent,,,,,,,yes
寄贈,きそう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,donation; presentation,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,競う,きぞう,寄贈,きぞう,N1,きそう|きぞう|寄贈,yes
切っ掛け,きっかけ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,chance; start; cue,same-reading-different-writing|same-jmdict-entry,きっかけ,,きっかけ,きっかけ,N2,きっかけ|キッカケ|切かけ|切っかけ|切っ掛|切っ掛け|切掛|切掛け|切欠,yes
屹度,きっと,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,1.  (uk) surely; undoubtedly; certainly,same-reading-different-writing|same-jmdict-entry,きっと|キット,,きっと,きっと,N4,きっと|キッと|屹度|急度,yes
気配,きはい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,indication; market trend; worry,same-writing-different-reading|same-jmdict-entry,,けはい,気配,けはい,N2,きはい|けはい|気配,yes
きまりわるい,きまりわるい,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"feeling awkward, being ashamed",same-reading-different-writing|same-jmdict-entry,きまり悪い|決まり悪い,,きまり悪い|決まり悪い,きまりわるい,N1,きまりわるい|きまり悪い|極まり悪い|極り悪い|決まり悪い|決り悪い,yes
決る,きまる,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",openjlpt|waller,waller-derived,1,lexical,to be decided,same-reading-different-writing|same-jmdict-entry,決まる,,決まる,きまる,N4,きまる|キマる|極る|決まる|決る,yes
九,きゅう / く,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt,waller-derived,1,lexical,nine,same-writing-different-reading,,きゅう,,,,,no
巨,きょ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,lexical,"big, large, great",fully-absent,,,,,,,no
供,きょう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,offer; present; submit,same-reading-different-writing,きょう|京|今日|卿|強|経|興,,,,,,no
共,きょう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,both; neither (neg); all,same-reading-different-writing|same-writing-different-reading,きょう|京|今日|卿|強|経|興,とも,,,,,no
共産,きょうさん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,communism,fully-absent,,,,,,,yes
共産～,きょうさん～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,communist ~,fully-absent,,,,,,,no
姉妹,きょうだい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,sisters,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,兄弟|強大|鏡台,しまい,しまい|姉妹,しまい,N2|N4,きょうだい|しまい|姉妹,yes
きらびやか,きらびやか,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"gorgeous, gaudy, dazzling",same-reading-different-writing|same-jmdict-entry,煌びやか,,煌びやか,きらびやか,N1,きらびやか|煌びやか|綺羅びやか,yes
切替,きりかえ,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"exchange, conversion, switchover",same-reading-different-writing|same-jmdict-entry,切り替え,,切り替え,きりかえ,N1,きりかえ|切り換え|切り替え|切換|切換え|切替|切替え,yes
奇麗,きれい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,pretty; clean; nice,same-reading-different-writing|same-jmdict-entry,きれい|綺麗,,きれい|綺麗,きれい,N5,きれい|きれーい|キレイ|奇麗|暉麗|綺麗,yes
キロ; キログラム,キロ; キログラム,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,(abbr.) kilo (kilogram),fully-absent,,,,,,,no
キロ; キロメートル,キロ; キロメートル,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,(abbr.) kilo (kilometer),fully-absent,,,,,,,no
木綿,きわた,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,cotton,same-writing-different-reading|same-jmdict-entry,,もめん,木綿,もめん,N4,きわた|もめん|木棉|木綿,yes
僅,きん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,a little; small quantity,same-reading-different-writing,菌|金,,,,,,no
僅々,きんきん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,lexical,"a little, small quantity",fully-absent,,,,,,,yes
近々,きんきん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,nearness; before long,same-writing-different-reading|same-jmdict-entry,,ちかぢか,近々,ちかぢか,N1,きんきん|ちかぢか|近々|近ぢか|近近,yes
